sample_id,group,target_depth,replicate,spearman_rho
EE87853,Breast cancer,20000000,5,0.9229810274094852
EE87853,Breast cancer,20000000,6,0.9304147705584167
EE87853,Breast cancer,20000000,7,0.9223193382848196
EE87853,Breast cancer,20000000,8,0.9192129560267908
EE87853,Breast cancer,20000000,9,0.9283530988911921
EE87853,Breast cancer,20000000,10,0.9283589614646534
EE87853,Breast cancer,20000000,11,0.9297080524678838
EE87853,Breast cancer,20000000,12,0.9364637738557886
EE87853,Breast cancer,20000000,13,0.9349068046238769
EE87853,Breast cancer,20000000,14,0.9286026491015281
EE87853,Breast cancer,20000000,15,0.9267478611377824
EE87853,Breast cancer,20000000,16,0.9287663928752538
EE87853,Breast cancer,20000000,17,0.941170703808458
EE87853,Breast cancer,20000000,18,0.9355108451095064
EE87853,Breast cancer,20000000,19,0.9367320843012008
EE87853,Breast cancer,10000000,0,0.8273741928762925
EE87853,Breast cancer,10000000,1,0.8695408041626878
EE87853,Breast cancer,10000000,2,0.848233280917584
EE87853,Breast cancer,10000000,3,0.8644007603106383
EE87853,Breast cancer,10000000,4,0.8311654405202841
EE87853,Breast cancer,10000000,5,0.8358999056109374
EE87853,Breast cancer,10000000,6,0.8550468102885367
EE87853,Breast cancer,10000000,7,0.8535462706867419
EE87853,Breast cancer,10000000,8,0.8416512668256275
EE87853,Breast cancer,10000000,9,0.8491578738921366
EE87853,Breast cancer,10000000,10,0.8638426433171223
EE87853,Breast cancer,10000000,11,0.8426272927547712
EE87853,Breast cancer,10000000,12,0.852222566738885
EE87853,Breast cancer,10000000,13,0.8440458401132911
EE87853,Breast cancer,10000000,14,0.8463662466892745
EE87853,Breast cancer,10000000,15,0.8464701445189499
EE87853,Breast cancer,10000000,16,0.8629411097981843
EE87853,Breast cancer,10000000,17,0.8595532217301249
EE87853,Breast cancer,10000000,18,0.8668364641646942
EE87853,Breast cancer,10000000,19,0.8566283372150357
EE87853,Breast cancer,5000000,0,0.7501631749613397
EE87853,Breast cancer,5000000,1,0.7248090429544244
EE87853,Breast cancer,5000000,2,0.7472172561337914
EE87853,Breast cancer,5000000,3,0.7414059884233717
EE87853,Breast cancer,5000000,4,0.7232011192044898
EE87853,Breast cancer,5000000,5,0.7584262768359301
EE87853,Breast cancer,5000000,6,0.7577186563280837
EE87853,Breast cancer,5000000,7,0.7373338157797271
EE87853,Breast cancer,5000000,8,0.7441302407193874
EE87853,Breast cancer,5000000,9,0.721646533774499
EE87853,Breast cancer,5000000,10,0.7709876872929372
EE87853,Breast cancer,5000000,11,0.7701280837157266
EE87853,Breast cancer,5000000,12,0.7488105489844069
EE87853,Breast cancer,5000000,13,0.7186994948431914
EE87853,Breast cancer,5000000,14,0.7580897448948345
EE87853,Breast cancer,5000000,15,0.7234203295808521
EE87853,Breast cancer,5000000,16,0.7379919959260326
EE87853,Breast cancer,5000000,17,0.7137011715001607
EE87853,Breast cancer,5000000,18,0.7398065481037182
EE87853,Breast cancer,5000000,19,0.6932529596225024
EE87853,Breast cancer,2000000,0,0.5833618075278642
EE87853,Breast cancer,2000000,1,0.5365748243418139
EE87853,Breast cancer,2000000,2,0.49520251716785946
EE87853,Breast cancer,2000000,3,0.6359457799189087
EE87853,Breast cancer,2000000,4,0.623993642364264
EE87853,Breast cancer,2000000,5,0.538414897177704
EE87853,Breast cancer,2000000,6,0.601716219665762
EE87853,Breast cancer,2000000,7,0.5524637173447321
EE87853,Breast cancer,2000000,8,0.5515718862243855
EE87853,Breast cancer,2000000,9,0.5318864088536862
EE87853,Breast cancer,2000000,10,0.5809145318362906
EE87853,Breast cancer,2000000,11,0.5968314059117907
EE87853,Breast cancer,2000000,12,0.5531985493973224
EE87853,Breast cancer,2000000,13,0.5730223678840144
EE87853,Breast cancer,2000000,14,0.5784016562291961
EE87853,Breast cancer,2000000,15,0.5607420247047933
EE87853,Breast cancer,2000000,16,0.6125466111246443
EE87853,Breast cancer,2000000,17,0.5793367324754745
EE87853,Breast cancer,2000000,18,0.5718902351602146
EE87853,Breast cancer,2000000,19,0.6189491681284319
EE87853,Breast cancer,1000000,0,0.4255628624943675
EE87853,Breast cancer,1000000,1,0.48508508118257826
EE87853,Breast cancer,1000000,2,0.424327429596146
EE87853,Breast cancer,1000000,3,0.4503423214477633
EE87853,Breast cancer,1000000,4,0.4608725556970837
EE87853,Breast cancer,1000000,5,0.5017299242212214
EE87853,Breast cancer,1000000,6,0.459440390680869
EE87853,Breast cancer,1000000,7,0.4187235197882428
EE87853,Breast cancer,1000000,8,0.472844098442538
EE87853,Breast cancer,1000000,9,0.46463724540306184
EE87853,Breast cancer,1000000,10,0.4595585145348362
EE87853,Breast cancer,1000000,11,0.5037711016072518
EE87853,Breast cancer,1000000,12,0.44737429177039395
EE87853,Breast cancer,1000000,13,0.5317892332089507
EE87853,Breast cancer,1000000,14,0.49726094036075397
EE87853,Breast cancer,1000000,15,0.4073996895571404
EE87853,Breast cancer,1000000,16,0.5191491867502219
EE87853,Breast cancer,1000000,17,0.4765905628843736
EE87853,Breast cancer,1000000,18,0.5048533156292307
EE87853,Breast cancer,1000000,19,0.45155757963509385
EE87854,Breast cancer,20000000,0,0.9141859947028391
EE87854,Breast cancer,20000000,1,0.9102071312343584
EE87854,Breast cancer,20000000,2,0.9218698091797478
EE87854,Breast cancer,20000000,3,0.9187120968340802
EE87854,Breast cancer,20000000,4,0.935690189955363
EE87854,Breast cancer,20000000,5,0.9188881043173294
EE87854,Breast cancer,20000000,6,0.9239551916996384
EE87854,Breast cancer,20000000,7,0.9157894085445055
EE87854,Breast cancer,20000000,8,0.9090945450708136
EE87854,Breast cancer,20000000,9,0.915868553286233
EE87854,Breast cancer,20000000,10,0.9225115805776783
EE87854,Breast cancer,20000000,11,0.9104147314745936
EE87854,Breast cancer,20000000,12,0.9239958388756367
EE87854,Breast cancer,20000000,13,0.9329620587273527
EE87854,Breast cancer,20000000,14,0.9264232048474363
EE87854,Breast cancer,20000000,15,0.9170167708684819
EE87854,Breast cancer,20000000,16,0.9240008546329315
EE87854,Breast cancer,20000000,17,0.9299975507470873
EE87854,Breast cancer,20000000,18,0.9353786267406736
EE87854,Breast cancer,20000000,19,0.9097913444965418
EE87854,Breast cancer,10000000,0,0.8276441834803102
EE87854,Breast cancer,10000000,1,0.8247041680291722
EE87854,Breast cancer,10000000,2,0.8449280083295446
EE87854,Breast cancer,10000000,3,0.847224332024894
EE87854,Breast cancer,10000000,4,0.8201144244060237
EE87854,Breast cancer,10000000,5,0.8145415272134147
EE87854,Breast cancer,10000000,6,0.8068257748502403
EE87854,Breast cancer,10000000,7,0.8373314998677664
EE87854,Breast cancer,10000000,8,0.8246521865444819
EE87854,Breast cancer,10000000,9,0.8336761853146444
EE87854,Breast cancer,10000000,10,0.8322612341932195
EE87854,Breast cancer,10000000,11,0.8220678990230348
EE87854,Breast cancer,10000000,12,0.8153050948368967
EE87854,Breast cancer,10000000,13,0.7922922270140259
EE87854,Breast cancer,10000000,14,0.809956011481395
EE87854,Breast cancer,10000000,15,0.8291126087851415
EE87854,Breast cancer,10000000,16,0.8307909523555169
EE87854,Breast cancer,10000000,17,0.8173298322913153
EE87854,Breast cancer,10000000,18,0.8451712587987457
EE87854,Breast cancer,10000000,19,0.8391850501771149
EE87854,Breast cancer,5000000,0,0.6746333395862024
EE87854,Breast cancer,5000000,1,0.6991342281791759
EE87854,Breast cancer,5000000,2,0.719083665422341
EE87854,Breast cancer,5000000,3,0.7101413516967813
EE87854,Breast cancer,5000000,4,0.6917157037177879
EE87854,Breast cancer,5000000,5,0.7475642431802677
EE87854,Breast cancer,5000000,6,0.72837798225855
EE87854,Breast cancer,5000000,7,0.7086688265799722
EE87854,Breast cancer,5000000,8,0.6915701517424571
EE87854,Breast cancer,5000000,9,0.6772433468215422
EE87854,Breast cancer,5000000,10,0.6939116097816265
EE87854,Breast cancer,5000000,11,0.7350944428875159
EE87854,Breast cancer,5000000,12,0.7222142588930117
EE87854,Breast cancer,5000000,13,0.6981485129606602
EE87854,Breast cancer,5000000,14,0.7291089800294693
EE87854,Breast cancer,5000000,15,0.7272593381024283
EE87854,Breast cancer,5000000,16,0.7415990745862503
EE87854,Breast cancer,5000000,17,0.735776378511727
EE87854,Breast cancer,5000000,18,0.6895706996906747
EE87854,Breast cancer,5000000,19,0.732753395614818
EE87854,Breast cancer,2000000,0,0.5324091875912252
EE87854,Breast cancer,2000000,1,0.5624971450487225
EE87854,Breast cancer,2000000,2,0.5284739779297909
EE87854,Breast cancer,2000000,3,0.48098802346208586
EE87854,Breast cancer,2000000,4,0.4975409678689113
EE87854,Breast cancer,2000000,5,0.576132477497408
EE87854,Breast cancer,2000000,6,0.592734411387907
EE87854,Breast cancer,2000000,7,0.5279610899671245
EE87854,Breast cancer,2000000,8,0.5758315877926574
EE87854,Breast cancer,2000000,9,0.5663593668407432
EE87854,Breast cancer,2000000,10,0.580641401048251
EE87854,Breast cancer,2000000,11,0.5267257668450968
EE87854,Breast cancer,2000000,12,0.5522864867775029
EE87854,Breast cancer,2000000,13,0.5078067336090101
EE87854,Breast cancer,2000000,14,0.5561965846205966
EE87854,Breast cancer,2000000,15,0.5638770228769678
EE87854,Breast cancer,2000000,16,0.5840438257373347
EE87854,Breast cancer,2000000,17,0.5794123502448254
EE87854,Breast cancer,2000000,18,0.5794725204639251
EE87854,Breast cancer,2000000,19,0.5311590741289547
EE87854,Breast cancer,1000000,0,0.44084088274153055
EE87854,Breast cancer,1000000,1,0.47424308871687937
EE87854,Breast cancer,1000000,2,0.36900551803573794
EE87854,Breast cancer,1000000,3,0.47656994297637584
EE87854,Breast cancer,1000000,4,0.4146160561682908
EE87854,Breast cancer,1000000,5,0.42571835099075916
EE87854,Breast cancer,1000000,6,0.42388819250010773
EE87854,Breast cancer,1000000,7,0.43061351927685126
EE87854,Breast cancer,1000000,8,0.47432944080667505
EE87854,Breast cancer,1000000,9,0.42651960635675656
EE87854,Breast cancer,1000000,10,0.41455977782404757
EE87854,Breast cancer,1000000,11,0.4424776120885775
EE87854,Breast cancer,1000000,12,0.414377980763723
EE87854,Breast cancer,1000000,13,0.3805273597820799
EE87854,Breast cancer,1000000,14,0.40865037809044324
EE87854,Breast cancer,1000000,15,0.4095364885062799
EE87854,Breast cancer,1000000,16,0.4304579751130341
EE87854,Breast cancer,1000000,17,0.43827027319277856
EE87854,Breast cancer,1000000,18,0.4382834019648624
EE87854,Breast cancer,1000000,19,0.45904301903577405
EE87855,Breast cancer,20000000,0,0.9885042751188476
EE87855,Breast cancer,20000000,1,0.9882712052539082
EE87855,Breast cancer,20000000,2,0.9863908173860481
EE87855,Breast cancer,20000000,3,0.9851370083417906
EE87855,Breast cancer,20000000,4,0.9878407620824383
EE87855,Breast cancer,20000000,5,0.9863492582541779
EE87855,Breast cancer,20000000,6,0.9867395753672903
EE87855,Breast cancer,20000000,7,0.9855498637928767
EE87855,Breast cancer,20000000,8,0.9835195077705076
EE87855,Breast cancer,20000000,9,0.9869411827546541
EE87855,Breast cancer,20000000,10,0.9866677914122419
EE87855,Breast cancer,20000000,11,0.9846768614647836
EE87855,Breast cancer,20000000,12,0.9816414163456366
EE87855,Breast cancer,20000000,13,0.9879878475366118
EE87855,Breast cancer,20000000,14,0.980464146454902
EE87855,Breast cancer,20000000,15,0.986127636466504
EE87855,Breast cancer,20000000,16,0.985580088616055
EE87855,Breast cancer,20000000,17,0.9849531840939264
EE87855,Breast cancer,20000000,18,0.9851721837825586
EE87855,Breast cancer,20000000,19,0.9867301301100472
EE87855,Breast cancer,10000000,0,0.8810667682151261
EE87855,Breast cancer,10000000,1,0.8976758266070218
EE87855,Breast cancer,10000000,2,0.9088896806981935
EE87855,Breast cancer,10000000,3,0.9046976801145418
EE87855,Breast cancer,10000000,4,0.8853347217644575
EE87855,Breast cancer,10000000,5,0.8959221713396076
EE87855,Breast cancer,10000000,6,0.8986954291907865
EE87855,Breast cancer,10000000,7,0.8944048901679432
EE87855,Breast cancer,10000000,8,0.9060095286360659
EE87855,Breast cancer,10000000,9,0.9043818176843879
EE87855,Breast cancer,10000000,10,0.9026072166976515
EE87855,Breast cancer,10000000,11,0.9108565740944605
EE87855,Breast cancer,10000000,12,0.9007743156748279
EE87855,Breast cancer,10000000,13,0.9000224080585634
EE87855,Breast cancer,10000000,14,0.8917133826918592
EE87855,Breast cancer,10000000,15,0.8885847877943828
EE87855,Breast cancer,10000000,16,0.8921794718111099
EE87855,Breast cancer,10000000,17,0.8936464831341332
EE87855,Breast cancer,10000000,18,0.8909774343033504
EE87855,Breast cancer,10000000,19,0.9010678351861239
EE87855,Breast cancer,5000000,0,0.8149171818647543
EE87855,Breast cancer,5000000,1,0.7653168851235245
EE87855,Breast cancer,5000000,2,0.7954943321208826
EE87855,Breast cancer,5000000,3,0.8000557074767307
EE87855,Breast cancer,5000000,4,0.7611833148553704
EE87855,Breast cancer,5000000,5,0.7640774719541
EE87855,Breast cancer,5000000,6,0.7981957604474317
EE87855,Breast cancer,5000000,7,0.7792552964972965
EE87855,Breast cancer,5000000,8,0.8059781249789318
EE87855,Breast cancer,5000000,9,0.7876768636690095
EE87855,Breast cancer,5000000,10,0.7902079647036593
EE87855,Breast cancer,5000000,11,0.7865534060900414
EE87855,Breast cancer,5000000,12,0.7721030544675914
EE87855,Breast cancer,5000000,13,0.771306070162401
EE87855,Breast cancer,5000000,14,0.7963463920476537
EE87855,Breast cancer,5000000,15,0.7654716570629028
EE87855,Breast cancer,5000000,16,0.7835994309330129
EE87855,Breast cancer,5000000,17,0.7726463521870389
EE87855,Breast cancer,5000000,18,0.7850200174313852
EE87855,Breast cancer,5000000,19,0.801148686606832
EE87855,Breast cancer,2000000,0,0.6019830417229326
EE87855,Breast cancer,2000000,1,0.6060763590133993
EE87855,Breast cancer,2000000,2,0.5895783561844012
EE87855,Breast cancer,2000000,3,0.6279959201041281
EE87855,Breast cancer,2000000,4,0.6322909329628374
EE87855,Breast cancer,2000000,5,0.6063196883937838
EE87855,Breast cancer,2000000,6,0.5904187273274129
EE87855,Breast cancer,2000000,7,0.6709811081827196
EE87855,Breast cancer,2000000,8,0.5972566962853214
EE87855,Breast cancer,2000000,9,0.5945111330270031
EE87855,Breast cancer,2000000,10,0.638995893527583
EE87855,Breast cancer,2000000,11,0.6386736161830743
EE87855,Breast cancer,2000000,12,0.5432688119020755
EE87855,Breast cancer,2000000,13,0.6085352725425148
EE87855,Breast cancer,2000000,14,0.6085481064575385
EE87855,Breast cancer,2000000,15,0.5889683189903616
EE87855,Breast cancer,2000000,16,0.6070583075462878
EE87855,Breast cancer,2000000,17,0.6268528746056049
EE87855,Breast cancer,2000000,18,0.5986835004177748
EE87855,Breast cancer,2000000,19,0.6033164841869959
EE87855,Breast cancer,1000000,0,0.5101889529305069
EE87855,Breast cancer,1000000,1,0.4909615624348495
EE87855,Breast cancer,1000000,2,0.49892322421400226
EE87855,Breast cancer,1000000,3,0.5372624075262495
EE87855,Breast cancer,1000000,4,0.5023821352485517
EE87855,Breast cancer,1000000,5,0.45852875588915337
EE87855,Breast cancer,1000000,6,0.49043459868812644
EE87855,Breast cancer,1000000,7,0.5153109446161717
EE87855,Breast cancer,1000000,8,0.4492546875361561
EE87855,Breast cancer,1000000,9,0.5173994071633781
EE87855,Breast cancer,1000000,10,0.5158025162013119
EE87855,Breast cancer,1000000,11,0.5128211258020177
EE87855,Breast cancer,1000000,12,0.40266518491186815
EE87855,Breast cancer,1000000,13,0.5474897413891302
EE87855,Breast cancer,1000000,14,0.5591066596513404
EE87855,Breast cancer,1000000,15,0.44115086445212043
EE87855,Breast cancer,1000000,16,0.5498448054389928
EE87855,Breast cancer,1000000,17,0.5419504431023648
EE87855,Breast cancer,1000000,18,0.4398005578109756
EE87855,Breast cancer,1000000,19,0.4711863577628428
EE87856,Breast cancer,20000000,0,0.9306669740826534
EE87856,Breast cancer,20000000,1,0.9356435998285524
EE87856,Breast cancer,20000000,2,0.929411749378893
EE87856,Breast cancer,20000000,3,0.9339795409214143
EE87856,Breast cancer,20000000,4,0.9391505261333984
EE87856,Breast cancer,20000000,5,0.926297550356249
EE87856,Breast cancer,20000000,6,0.9387678303657857
EE87856,Breast cancer,20000000,7,0.9390455860684411
EE87856,Breast cancer,20000000,8,0.9379180177727173
EE87856,Breast cancer,20000000,9,0.9355428938444282
EE87856,Breast cancer,20000000,10,0.9473406715382482
EE87856,Breast cancer,20000000,11,0.9443973991018539
EE87856,Breast cancer,20000000,12,0.9283534897294228
EE87856,Breast cancer,20000000,13,0.932273988022111
EE87856,Breast cancer,20000000,14,0.934283417645825
EE87856,Breast cancer,20000000,15,0.9309048165600765
EE87856,Breast cancer,20000000,16,0.9393837914174531
EE87856,Breast cancer,20000000,17,0.9392092821474217
EE87856,Breast cancer,20000000,18,0.9362399538289772
EE87856,Breast cancer,20000000,19,0.9406232697265827
EE87856,Breast cancer,10000000,0,0.8390939659640804
EE87856,Breast cancer,10000000,1,0.8567065886206148
EE87856,Breast cancer,10000000,2,0.8492992270522591
EE87856,Breast cancer,10000000,3,0.8595858938665758
EE87856,Breast cancer,10000000,4,0.8653982446152265
EE87856,Breast cancer,10000000,5,0.8506740005289346
EE87856,Breast cancer,10000000,6,0.8432743254457837
EE87856,Breast cancer,10000000,7,0.851452810843416
EE87856,Breast cancer,10000000,8,0.8745698499572034
EE87856,Breast cancer,10000000,9,0.8531184331034771
EE87856,Breast cancer,10000000,10,0.8630487857307568
EE87856,Breast cancer,10000000,11,0.8665064012788227
EE87856,Breast cancer,10000000,12,0.8492287458913133
EE87856,Breast cancer,10000000,13,0.8333981039134631
EE87856,Breast cancer,10000000,14,0.8617210571542461
EE87856,Breast cancer,10000000,15,0.8631846020159437
EE87856,Breast cancer,10000000,16,0.8429709698390137
EE87856,Breast cancer,10000000,17,0.8361246565509047
EE87856,Breast cancer,10000000,18,0.8357271089305234
EE87856,Breast cancer,10000000,19,0.8670304502065581
EE87856,Breast cancer,5000000,0,0.7568958643598506
EE87856,Breast cancer,5000000,1,0.7359861489534355
EE87856,Breast cancer,5000000,2,0.7217407140376834
EE87856,Breast cancer,5000000,3,0.7598588214096895
EE87856,Breast cancer,5000000,4,0.7418585139548791
EE87856,Breast cancer,5000000,5,0.7463440340498267
EE87856,Breast cancer,5000000,6,0.7470191337141991
EE87856,Breast cancer,5000000,7,0.7520660076297824
EE87856,Breast cancer,5000000,8,0.7514693685661412
EE87856,Breast cancer,5000000,9,0.7887603521446004
EE87856,Breast cancer,5000000,10,0.7781249796438422
EE87856,Breast cancer,5000000,11,0.7334242900749237
EE87856,Breast cancer,5000000,12,0.7620343651028362
EE87856,Breast cancer,5000000,13,0.7532282586463188
EE87856,Breast cancer,5000000,14,0.7625619439929133
EE87856,Breast cancer,5000000,15,0.7542894495825198
EE87856,Breast cancer,5000000,16,0.7476129472854643
EE87856,Breast cancer,5000000,17,0.743927546408783
EE87856,Breast cancer,5000000,18,0.7733711491034823
EE87856,Breast cancer,5000000,19,0.7232188642504648
EE87856,Breast cancer,2000000,0,0.574661613453632
EE87856,Breast cancer,2000000,1,0.5602153153904169
EE87856,Breast cancer,2000000,2,0.6166258875814377
EE87856,Breast cancer,2000000,3,0.6161934652036881
EE87856,Breast cancer,2000000,4,0.5982430908427326
EE87856,Breast cancer,2000000,5,0.5753339016664325
EE87856,Breast cancer,2000000,6,0.5782365596384897
EE87856,Breast cancer,2000000,7,0.5884394802776349
EE87856,Breast cancer,2000000,8,0.6075973485272154
EE87856,Breast cancer,2000000,9,0.5394223241209946
EE87856,Breast cancer,2000000,10,0.6102722979990707
EE87856,Breast cancer,2000000,11,0.5897900473167358
EE87856,Breast cancer,2000000,12,0.6014368094854433
EE87856,Breast cancer,2000000,13,0.5710732808249747
EE87856,Breast cancer,2000000,14,0.5851847247439245
EE87856,Breast cancer,2000000,15,0.5818900652686952
EE87856,Breast cancer,2000000,16,0.5758356402696746
EE87856,Breast cancer,2000000,17,0.6325039072426186
EE87856,Breast cancer,2000000,18,0.5930979006188221
EE87856,Breast cancer,2000000,19,0.5505101123210535
EE87856,Breast cancer,1000000,0,0.48827187026201413
EE87856,Breast cancer,1000000,1,0.41360775175645725
EE87856,Breast cancer,1000000,2,0.4516305308725381
EE87856,Breast cancer,1000000,3,0.4661920804110769
EE87856,Breast cancer,1000000,4,0.49413298669881134
EE87856,Breast cancer,1000000,5,0.48311686103706225
EE87856,Breast cancer,1000000,6,0.4535689198197751
EE87856,Breast cancer,1000000,7,0.4812339897782469
EE87856,Breast cancer,1000000,8,0.47977600665780945
EE87856,Breast cancer,1000000,9,0.4803397114121899
EE87856,Breast cancer,1000000,10,0.4716603469198156
EE87856,Breast cancer,1000000,11,0.4416724961285922
EE87856,Breast cancer,1000000,12,0.462874221560047
EE87856,Breast cancer,1000000,13,0.47112256108140277
EE87856,Breast cancer,1000000,14,0.46771987071525545
EE87856,Breast cancer,1000000,15,0.4200902367542427
EE87856,Breast cancer,1000000,16,0.502972341513857
EE87856,Breast cancer,1000000,17,0.4692838316665407
EE87856,Breast cancer,1000000,18,0.4470744857993036
EE87856,Breast cancer,1000000,19,0.5156110097193409
EE87857,Breast cancer,20000000,0,0.9455041878316426
EE87857,Breast cancer,20000000,1,0.9591723374987843
EE87857,Breast cancer,20000000,2,0.9561477550903424
EE87857,Breast cancer,20000000,3,0.9550554273750913
EE87857,Breast cancer,20000000,4,0.9574870274277243
EE87857,Breast cancer,20000000,5,0.9593218826417018
EE87857,Breast cancer,20000000,6,0.9616160379165197
EE87857,Breast cancer,20000000,7,0.9526653213146234
EE87857,Breast cancer,20000000,8,0.9566589063564629
EE87857,Breast cancer,20000000,9,0.9630255959957322
EE87857,Breast cancer,20000000,10,0.9547074510703105
EE87857,Breast cancer,20000000,11,0.9563429787866038
EE87857,Breast cancer,20000000,12,0.9621217825871147
EE87857,Breast cancer,20000000,13,0.9485271261274056
EE87857,Breast cancer,20000000,14,0.9503706449221647
EE87857,Breast cancer,20000000,15,0.9555973245820312
EE87857,Breast cancer,20000000,16,0.95854548249631
EE87857,Breast cancer,20000000,17,0.9460841917660808
EE87857,Breast cancer,20000000,18,0.9539111181751503
EE87857,Breast cancer,20000000,19,0.9632363229418133
EE87857,Breast cancer,10000000,0,0.8933187507246794
EE87857,Breast cancer,10000000,1,0.887459806969229
EE87857,Breast cancer,10000000,2,0.8865971799718857
EE87857,Breast cancer,10000000,3,0.8789545337886165
EE87857,Breast cancer,10000000,4,0.8828034435453719
EE87857,Breast cancer,10000000,5,0.8985152707010726
EE87857,Breast cancer,10000000,6,0.8792018041092732
EE87857,Breast cancer,10000000,7,0.8845285383562127
EE87857,Breast cancer,10000000,8,0.88936994562691
EE87857,Breast cancer,10000000,9,0.8888677040088883
EE87857,Breast cancer,10000000,10,0.9012105562800539
EE87857,Breast cancer,10000000,11,0.8952715088049341
EE87857,Breast cancer,10000000,12,0.8990152179379116
EE87857,Breast cancer,10000000,13,0.891212132660918
EE87857,Breast cancer,10000000,14,0.8915528133187248
EE87857,Breast cancer,10000000,15,0.8798789313440537
EE87857,Breast cancer,10000000,16,0.8659010069605197
EE87857,Breast cancer,10000000,17,0.8966161697693172
EE87857,Breast cancer,10000000,18,0.8877912559065428
EE87857,Breast cancer,10000000,19,0.8866561784140075
EE87857,Breast cancer,5000000,0,0.8007375117414319
EE87857,Breast cancer,5000000,1,0.8103611021240936
EE87857,Breast cancer,5000000,2,0.7987013096989113
EE87857,Breast cancer,5000000,3,0.7914703464520358
EE87857,Breast cancer,5000000,4,0.7892398978088309
EE87857,Breast cancer,5000000,5,0.8013577068739326
EE87857,Breast cancer,5000000,6,0.8355104163440221
EE87857,Breast cancer,5000000,7,0.8000228900931271
EE87857,Breast cancer,5000000,8,0.7999809792061034
EE87857,Breast cancer,5000000,9,0.8147484567548647
EE87857,Breast cancer,5000000,10,0.8143833680093698
EE87857,Breast cancer,5000000,11,0.8082314439778995
EE87857,Breast cancer,5000000,12,0.7873348219927279
EE87857,Breast cancer,5000000,13,0.7922148410430765
EE87857,Breast cancer,5000000,14,0.8094164786748318
EE87857,Breast cancer,5000000,15,0.7710665714758443
EE87857,Breast cancer,5000000,16,0.7993850160439094
EE87857,Breast cancer,5000000,17,0.780729721032699
EE87857,Breast cancer,5000000,18,0.8191909847167756
EE87857,Breast cancer,5000000,19,0.8153781622945685
EE87857,Breast cancer,2000000,0,0.6284417605290611
EE87857,Breast cancer,2000000,1,0.675915734878381
EE87857,Breast cancer,2000000,2,0.6161998062907882
EE87857,Breast cancer,2000000,3,0.6332322359665014
EE87857,Breast cancer,2000000,4,0.6368319642106819
EE87857,Breast cancer,2000000,5,0.6930870600804193
EE87857,Breast cancer,2000000,6,0.6833651456700786
EE87857,Breast cancer,2000000,7,0.6398814900258819
EE87857,Breast cancer,2000000,8,0.6669412631294037
EE87857,Breast cancer,2000000,9,0.6538957552294662
EE87857,Breast cancer,2000000,10,0.6780240462256132
EE87857,Breast cancer,2000000,11,0.6368667799283402
EE87857,Breast cancer,2000000,12,0.6509451649846394
EE87857,Breast cancer,2000000,13,0.6633249559863219
EE87857,Breast cancer,2000000,14,0.6924566618171271
EE87857,Breast cancer,2000000,15,0.6962697663397899
EE87857,Breast cancer,2000000,16,0.6597461697729385
EE87857,Breast cancer,2000000,17,0.6736958818480332
EE87857,Breast cancer,2000000,18,0.6841085398188775
EE87857,Breast cancer,2000000,19,0.6166889360454713
EE87857,Breast cancer,1000000,0,0.48015038154774886
EE87857,Breast cancer,1000000,1,0.5380545780344977
EE87857,Breast cancer,1000000,2,0.5340966252857449
EE87857,Breast cancer,1000000,3,0.5466926115978943
EE87857,Breast cancer,1000000,4,0.542607196645691
EE87857,Breast cancer,1000000,5,0.5821009266530951
EE87857,Breast cancer,1000000,6,0.4862327857710457
EE87857,Breast cancer,1000000,7,0.5781864216649081
EE87857,Breast cancer,1000000,8,0.527717327209006
EE87857,Breast cancer,1000000,9,0.591150832509086
EE87857,Breast cancer,1000000,10,0.5642647102170254
EE87857,Breast cancer,1000000,11,0.5594389958594638
EE87857,Breast cancer,1000000,12,0.5235665549211367
EE87857,Breast cancer,1000000,13,0.5351033531157293
EE87857,Breast cancer,1000000,14,0.4647886156474864
EE87857,Breast cancer,1000000,15,0.5763743274487468
EE87857,Breast cancer,1000000,16,0.5379883648422572
EE87857,Breast cancer,1000000,17,0.5212614651397806
EE87857,Breast cancer,1000000,18,0.555872948872184
EE87857,Breast cancer,1000000,19,0.5643296728937522
EE87858,Breast cancer,20000000,0,0.9780096172260648
EE87858,Breast cancer,20000000,1,0.9759589541690064
EE87858,Breast cancer,20000000,2,0.971003581380988
EE87858,Breast cancer,20000000,3,0.9692018822769194
EE87858,Breast cancer,20000000,4,0.9733534962433934
EE87858,Breast cancer,20000000,5,0.9749205621295993
EE87858,Breast cancer,20000000,6,0.9713313643771797
EE87858,Breast cancer,20000000,7,0.9716752368805378
EE87858,Breast cancer,20000000,8,0.9743832898417236
EE87858,Breast cancer,20000000,9,0.979095316635888
EE87858,Breast cancer,20000000,10,0.9729823944633339
EE87858,Breast cancer,20000000,11,0.9741962086086031
EE87858,Breast cancer,20000000,12,0.9741965343071286
EE87858,Breast cancer,20000000,13,0.9759274916914308
EE87858,Breast cancer,20000000,14,0.9781734435844557
EE87858,Breast cancer,20000000,15,0.9741936514549224
EE87858,Breast cancer,20000000,16,0.9778768625070189
EE87858,Breast cancer,20000000,17,0.9777719224420617
EE87858,Breast cancer,20000000,18,0.9747763428224514
EE87858,Breast cancer,20000000,19,0.9788258988111013
EE87858,Breast cancer,10000000,0,0.918201531825306
EE87858,Breast cancer,10000000,1,0.9111818817818578
EE87858,Breast cancer,10000000,2,0.8930138969046916
EE87858,Breast cancer,10000000,3,0.8975105558892157
